station,glatos_array,station_no,consecutive_deploy_no,intend_lat,intend_long,deploy_lat,deploy_long,recover_lat,recover_long,deploy_date_time,recover_date_time,bottom_depth,riser_length,instrument_depth,ins_model_no,glatos_ins_frequency,ins_serial_no,deployed_by,comments,glatos_seasonal,glatos_project,glatos_vps
TOI-041,TOI,41,13,,,43.62000,-79.38154,,,2016-10-28 03:59:00,2017-09-26 04:00:00,,,,VR2W,69,113253,,,No,THFHA,No
TOI-044,TOI,44,13,,,43.63125,-79.35799,,,2016-10-28 03:59:00,2017-09-26 04:00:00,,,,VR2W,69,113254,,,No,THFHA,No
HAM-001,HAM,1,3,,,43.30556,-79.82056,,,2016-10-28 10:00:00,2017-04-28 04:00:00,,,,VR2W,69,127832,,"",No,HAMLO,No
HAM-012,HAM,12,3,,,43.30048,-79.80591,,,2016-10-28 10:00:00,2017-04-12 04:00:00,,,,VR2W,69,127839,,"",No,HAMLO,No
HAM-002,HAM,2,3,,,43.28639,-79.79694,,,2016-10-28 10:00:00,2017-04-18 04:00:00,,,,VR2W,69,127833,,"",No,HAMLO,No
HAM-021,HAM,21,3,,,43.28532,-79.82618,,,2016-10-28 10:00:00,2017-06-06 04:00:00,,,,VR2W,69,127841,,"",No,HAMLO,No
HAM-027,HAM,27,3,,,43.27917,-79.87444,,,2016-10-28 10:00:00,2017-04-26 04:00:00,,,,VR2W,69,127829,,"",No,HAMLO,No
HAM-036,HAM,36,2,,,43.27139,-79.86949,,,2016-10-28 10:00:00,2017-05-10 04:00:00,,,,VR2W,69,119711,,"",No,HAMLO,No
HAM-004,HAM,4,3,,,43.28806,-79.83556,,,2016-10-28 10:00:00,2017-04-26 04:00:00,,,,VR2W,69,127845,,"",No,HAMLO,No
HAM-005,HAM,5,3,,,43.28111,-79.86472,,,2016-10-28 10:00:00,2017-04-13 04:00:00,,,,VR2W,69,127849,,"",No,HAMLO,No
HAM-009,HAM,9,3,,,43.28036,-79.80383,,,2016-10-28 10:00:00,2017-05-10 04:00:00,,,,VR2W,69,127827,,"",No,HAMLO,No
SCU-011,SCU,11,8,,,43.01069,-82.41797,,,2016-10-28 15:18:00,2017-07-06 15:31:00,10,,,VR2W,69,113228,,,No,HECST,NO
SCU-001,SCU,1,10,,,43.01699,-82.41830,,,2016-10-28 15:39:00,2017-07-06 16:26:00,6.9,,,VR2W,69,109949,,,No,HECST,NO
SCU-002,SCU,2,10,,,43.01313,-82.41354,,,2016-10-28 15:53:00,2017-07-06 16:12:00,7.9,,,VR2W,69,109917,,,No,HECST,NO
SCU-003,SCU,3,10,,,43.01081,-82.40242,,,2016-10-28 16:08:00,2017-07-06 16:41:00,6.5,,,VR2W,69,109517,,,No,HECST,NO
SCU-010,SCU,10,8,,,43.00874,-82.41263,,,2016-10-28 16:25:00,2017-07-06 15:47:00,8.8,,,VR2W,69,109979,,,No,HECST,NO
SCU-006,SCU,6,10,,,42.98740,-82.42050,,,2016-10-28 16:54:00,2016-10-30 10:55:00,7.4,,,VR2W,69,109986,,,No,HECST,NO
SCU-009,SCU,9,8,,,42.98023,-82.41450,,,2016-10-28 17:08:00,2017-07-06 14:53:00,9.5,,,VR2W,69,109985,,,No,HECST,NO
SCM-002,SCM,2,7,,,42.77006,-82.47042,,,2016-10-28 17:52:00,2017-07-19 18:30:00,9.7,,,VR2W,69,119396,,,No,HECST,NO
SCM-001,SCM,1,7,,,42.77929,-82.47242,,,2016-10-28 18:15:00,2017-07-19 18:09:00,8.5,,,VR2W,69,109502,,,No,HECST,NO
CE1-055,CE1,55,9,,,43.63271,-79.32354,,,2016-10-29 03:59:00,2017-10-02 04:00:00,,,,VR2W,69,105468,,,No,THFHA,No
EMD-080,EMD,80,14,,,43.63258,-79.32763,,,2016-10-29 03:59:00,2017-10-02 04:00:00,,,,VR2W,69,109220,,,No,THFHA,No
CE1-054,CE1,54,9,,,43.62997,-79.32591,,,2016-10-31 03:59:00,2017-05-27 04:00:00,,,,VR2W,69,107331,,,No,THFHA,No
CLE-001,CLE,1,1,,,41.63120,-81.83842,41.63120,-81.83842,2016-10-31 04:00:00,2017-08-17 04:00:00,,,,VR2TX,69,480821,,,No,LEOSW,No
CLE-010,CLE,10,1,,,41.56535,-81.72598,41.56535,-81.72598,2016-10-31 04:00:00,2017-08-17 04:00:00,,,,VR2TX,69,546418,,,No,LEOSW,No
CLE-011,CLE,11,1,,,41.55954,-81.71176,41.55954,-81.71176,2016-10-31 04:00:00,2017-08-17 04:00:00,,,,VR2TX,69,546417,,,No,LEOSW,No
CLE-012,CLE,12,1,,,41.55372,-81.69754,41.55372,-81.69754,2016-10-31 04:00:00,2017-08-17 04:00:00,,,,VR2TX,69,480824,,,No,LEOSW,No
CLE-013,CLE,13,1,,,41.54791,-81.68333,41.54791,-81.68333,2016-10-31 04:00:00,2017-08-17 04:00:00,,,,VR2TX,69,480827,,,No,LEOSW,No
CLE-014,CLE,14,1,,,41.63160,-81.82418,41.63160,-81.82418,2016-10-31 04:00:00,2017-08-17 04:00:00,,,,VR2TX,69,480829,,,No,LEOSW,No
CLE-015,CLE,15,1,,,41.62190,-81.81440,41.62190,-81.81440,2016-10-31 04:00:00,2017-08-17 04:00:00,,,,VR2TX,69,480826,,,No,LEOSW,No
CLE-016,CLE,16,1,,,41.61221,-81.80462,41.61221,-81.80462,2016-10-31 04:00:00,2017-08-17 04:00:00,,,,VR2TX,69,480834,,,No,LEOSW,No
CLE-017,CLE,17,1,,,41.60388,-81.79575,41.60388,-81.79575,2016-10-31 04:00:00,2017-08-17 04:00:00,,,,VR2TX,69,480816,,,No,LEOSW,No
CLE-018,CLE,18,1,,,41.59926,-81.78441,41.59926,-81.78441,2016-10-31 04:00:00,2017-08-17 04:00:00,,,,VR2TX,69,480828,,,No,LEOSW,No
CLE-019,CLE,19,1,,,41.59347,-81.77016,41.59347,-81.77016,2016-10-31 04:00:00,2017-08-17 04:00:00,,,,VR2TX,69,480817,,,No,LEOSW,No
CLE-002,CLE,2,1,,,41.62147,-81.82870,41.62147,-81.82870,2016-10-31 04:00:00,2017-08-17 04:00:00,,,,VR2TX,69,480814,,,No,LEOSW,No
CLE-020,CLE,20,1,,,41.58767,-81.75593,41.58767,-81.75593,2016-10-31 04:00:00,2017-08-17 04:00:00,,,,VR2TX,69,480835,,,No,LEOSW,No
CLE-021,CLE,21,1,,,41.58187,-81.74169,41.58187,-81.74169,2016-10-31 04:00:00,2017-08-17 04:00:00,,,,VR2TX,69,480832,,,No,LEOSW,No
CLE-022,CLE,22,1,,,41.57606,-81.72743,41.57606,-81.72743,2016-10-31 04:00:00,2017-08-17 04:00:00,,,,VR2TX,69,480830,,,No,LEOSW,No
CLE-023,CLE,23,1,,,41.57030,-81.71330,41.57030,-81.71330,2016-10-31 04:00:00,2017-08-17 04:00:00,,,,VR2TX,69,546416,,,No,LEOSW,No
CLE-024,CLE,24,1,,,41.56445,-81.69896,41.56445,-81.69896,2016-10-31 04:00:00,2017-08-17 04:00:00,,,,VR2TX,69,546419,,,No,LEOSW,No
CLE-025,CLE,25,1,,,41.55865,-81.68474,41.55865,-81.68474,2016-10-31 04:00:00,2017-08-17 04:00:00,,,,VR2TX,69,480819,,,No,LEOSW,No
CLE-026,CLE,26,1,,,41.55285,-81.67052,41.55285,-81.67052,2016-10-31 04:00:00,2017-08-17 04:00:00,,,,VR2TX,69,480825,,,No,LEOSW,No
CLE-003,CLE,3,1,,,41.61174,-81.81897,41.61174,-81.81897,2016-10-31 04:00:00,2017-08-17 04:00:00,,,,VR2TX,69,480820,,,No,LEOSW,No
CLE-004,CLE,4,1,,,41.60202,-81.80925,41.60202,-81.80925,2016-10-31 04:00:00,2017-08-17 04:00:00,,,,VR2TX,69,480831,,,No,LEOSW,No
CLE-005,CLE,5,1,,,41.59439,-81.79712,41.59439,-81.79712,2016-10-31 04:00:00,2017-08-17 04:00:00,,,,VR2TX,69,480822,,,No,LEOSW,No
CLE-006,CLE,6,1,,,41.58859,-81.78289,41.58859,-81.78289,2016-10-31 04:00:00,2017-08-17 04:00:00,,,,VR2TX,69,480823,,,No,LEOSW,No
CLE-007,CLE,7,1,,,41.58278,-81.76866,41.58278,-81.76866,2016-10-31 04:00:00,2017-08-17 04:00:00,,,,VR2TX,69,480833,,,No,LEOSW,No
CLE-008,CLE,8,1,,,41.57697,-81.75443,41.57697,-81.75443,2016-10-31 04:00:00,2017-08-17 04:00:00,,,,VR2TX,69,480818,,,No,LEOSW,No
CLE-009,CLE,9,1,,,41.57116,-81.74020,41.57116,-81.74020,2016-10-31 04:00:00,2017-08-17 04:00:00,,,,VR2TX,69,480815,,,No,LEOSW,No
HAM-015,HAM,15,3,,,43.29361,-79.85564,,,2016-10-31 10:00:00,2017-04-10 04:00:00,,,,VR2W,69,127828,,"",No,HAMLO,No
HAM-017,HAM,17,3,,,43.29462,-79.82189,,,2016-10-31 10:00:00,2017-04-26 04:00:00,,,,VR2W,69,127837,,"",No,HAMLO,No
HAM-003,HAM,3,3,,,43.29444,-79.79972,,,2016-10-31 10:00:00,2017-04-18 04:00:00,,,,VR2W,69,127836,,"",No,HAMLO,No
HAM-034,HAM,34,2,,,43.27164,-79.80792,,,2016-10-31 10:00:00,2017-04-19 04:00:00,,,,VR2W,69,121993,,"",No,HAMLO,No
HAM-008,HAM,8,3,,,43.27515,-79.79315,,,2016-10-31 10:00:00,2017-04-10 04:00:00,,,,VR2W,69,126880,,"",No,HAMLO,No
OCO-003,OCO,3,7,44.85765,-88.05332,44.85765,-88.05332,44.85765,-88.05332,2016-10-31 15:31:00,2017-11-09 17:00:00,,,,VR2W,69,108362,"","",No,GBSTG,No
CBG-043,CBG,43,2,,,41.99453,-82.31167,,,2016-11-01 15:25:00,2017-06-05 19:59:00,18.8,,,VR2W,69,112407,,,No,LEWAE,No
CBG-055,CBG,55,2,,,42.13152,-82.15003,,,2016-11-01 17:00:00,2017-06-05 21:32:00,21.3,,,VR2W,69,113615,,,No,LEWAE,No
BAP-001,BAP,1,1,,,46.86362,-91.23673,46.86371,-91.23652,2016-11-02 15:20:00,2017-05-04 18:17:00,7,1,6,VR2W,69,129456,Schloesser J,Grapple line length 50 ft.,No,LSSLS,No
UVM-019,UVM,19,4,,,45.00278,-73.34753,,,2016-11-02 16:00:00,2017-07-12 16:00:00,,,,VR2W,69,125214,"Pinheiro, V",,No,UVMLT,No
UVM-020,UVM,20,4,,,44.87857,-73.36783,,,2016-11-02 16:00:00,2017-07-12 16:00:00,,,,VR2W,69,125212,"Pinheiro, V",,No,UVMLT,No
UVM-021,UVM,21,4,,,44.82750,-73.36503,,,2016-11-02 16:00:00,2017-07-12 16:00:00,,,,VR2W,69,125202,"Pinheiro, V",,No,UVMLT,No
UVM-022,UVM,22,4,,,44.88890,-73.31177,,,2016-11-02 16:00:00,2017-07-12 16:00:00,,,,VR2W,69,125203,"Pinheiro, V",,No,UVMLT,No
UVM-023,UVM,23,4,,,44.84495,-73.29123,,,2016-11-02 16:00:00,2017-07-12 16:00:00,,,,VR2W,69,125210,"Pinheiro, V",,No,UVMLT,No
UVM-025,UVM,25,4,,,44.92447,-73.22827,,,2016-11-02 16:00:00,2017-07-12 16:00:00,,,,VR2W,69,125204,"Pinheiro, V",,No,UVMLT,No
UVM-003,UVM,3,6,,,44.59660,-73.32322,,,2016-11-02 16:00:00,2017-08-01 16:00:00,,,,VR2W,69,123539,"Pinheiro, V",,No,UVMLT,No
UVM-006,UVM,6,8,,,44.66742,-73.35407,,,2016-11-02 16:00:00,2017-07-26 16:00:00,,,,VR2W,69,123541,"Pinheiro, V",,No,UVMLT,No
UVM-007,UVM,7,8,,,44.68748,-73.35383,,,2016-11-02 16:00:00,2017-07-26 16:00:00,,,,VR2W,69,123540,"Pinheiro, V",,No,UVMLT,No
BAP-002,BAP,2,1,,,46.87134,-91.23462,,,2016-11-02 16:34:00,,14,1,13,VR2W,69,127489,Schloesser J,LOST. Grapple line length 100ft.,No,LSSLS,No
LSC-006,LSC,6,3,,,42.34824,-82.72785,,,2016-11-02 17:09:00,,5.4,,,VR2W,69,129494,,,No,HECST,NO
LSC-005,LSC,5,4,,,42.37502,-82.56155,,,2016-11-02 18:49:00,2017-06-28 17:05:00,6,,,VR2W,69,122263,,,No,HECST,NO
UVM-001,UVM,1,9,,,44.15060,-73.37443,,,2016-11-03 16:00:00,2017-07-27 16:00:00,,,,VR2W,69,123545,"Pinheiro, V",,No,UVMLT,No
UVM-015,UVM,15,5,,,44.14657,-73.40772,,,2016-11-03 16:00:00,2017-07-27 16:00:00,,,,VR2W,69,125208,"Pinheiro, V",,No,UVMLT,No
UVM-016,UVM,16,6,,,44.14448,-73.38875,,,2016-11-03 16:00:00,2017-09-22 16:00:00,,,,VR2W,69,125199,"Pinheiro, V",,No,UVMLT,No
UVM-016,UVM,16,5,,,44.14448,-73.38875,,,2016-11-03 16:00:00,2017-07-27 16:00:00,,,,VR2W,69,125199,"Pinheiro, V",,No,UVMLT,No
UVM-018,UVM,18,6,,,44.39285,-73.28233,,,2016-11-03 16:00:00,2017-07-20 16:00:00,,,,VR2W,69,125201,"Pinheiro, V",,No,UVMLT,No
UVM-002,UVM,2,8,,,44.26945,-73.33113,,,2016-11-03 16:00:00,2017-07-27 16:00:00,,,,VR2W,69,123542,"Pinheiro, V",,No,UVMLT,No
CHB-003,CHB,3,1,,,46.72050,-90.80930,,,2016-11-04 14:52:00,,6,1,5,VR2W,69,119674,Schloesser J,LOST. 50 foot grapple line.,No,LSSLS,No
CHB-002,CHB,2,1,,,46.70849,-90.82484,46.70848,-90.82452,2016-11-04 15:14:00,2017-04-21 15:25:00,14,1,13,VR2W,69,129459,Schloesser J,75 foot grapple line,No,LSSLS,No
CHB-001,CHB,1,1,,,46.69659,-90.84059,46.69656,-90.84019,2016-11-04 15:38:00,2017-04-21 16:27:00,20,1,19,VR2W,69,129477,Schloesser J,100 ft grapple,No,LSSLS,No
LSC-002,LSC,2,6,,,42.43145,-82.68829,,,2016-11-04 17:15:00,,6.5,,,VR2W,69,129504,,,No,HECST,NO
GBB-100,GBB,100,2,,,46.70128,-84.49357,,,2016-11-07 17:28:00,2017-07-25 14:35:00,28.5,2,26.5,VR2W,69,121980,Gardner W,"",No,LSELS,No
GBB-105,GBB,105,2,,,46.69664,-84.47969,,,2016-11-07 18:35:00,2017-06-30 15:58:00,20,2,18,VR2W,69,125996,Gardner W,"",No,LSELS,No
LNR-204,LNR,204,3,,,43.25523,-79.05566,,,2016-11-07 19:50:00,2017-06-25 05:00:00,,,,VR2W,69,121105,,,No,LNRLS,No
LNR-206,LNR,206,3,,,43.23807,-79.05466,,,2016-11-07 19:55:00,2017-04-18 16:42:00,,,,VR2W,69,121106,,,No,LNRLS,No
TMB-001,TMB,1,1,,,41.76716,-83.36998,,,2016-11-08 15:00:00,2017-01-19 16:15:00,4.4,1,3.4,VR2AR,69,546155,C. Vandergoot,,Yes,LEWHF,No
WRC-002,WRC,2,1,,,41.63604,-83.02126,,,2016-11-08 16:13:00,2017-01-19 14:57:00,5.5,1,4.5,VR2AR,69,546148,C. Vandergoot,,Yes,LEWHF,No
WRC-001,WRC,1,1,,,41.65726,-82.97431,,,2016-11-08 16:44:00,2017-01-19 15:11:00,6.7,1,6.7,VR2AR,69,546144,C. Vandergoot,,Yes,LEWHF,No
UVM-004,UVM,4,6,,,44.58993,-73.30485,,,2016-11-08 17:00:00,2017-08-01 16:00:00,,,,VR2W,69,123547,"Pinheiro, V",,No,UVMLT,No
UVM-005,UVM,5,5,,,44.61750,-73.26138,,,2016-11-08 17:00:00,2017-08-01 16:00:00,,,,VR2W,69,125205,"Pinheiro, V",,No,UVMLT,No
UVM-009,UVM,9,6,,,44.63587,-73.25050,,,2016-11-08 17:00:00,2017-07-07 16:00:00,,,,VR2W,69,125213,"Pinheiro, V",,No,UVMLT,No
GBB-042,GBB,42,4,,,46.66820,-84.48625,,,2016-11-09 14:24:00,2017-07-27 13:49:00,8.4,2,6.4,VR2W,69,125995,Gardner W,"",No,LSELS,No
GBB-040,GBB,40,4,,,46.67277,-84.49070,,,2016-11-09 14:58:00,2017-07-27 13:29:00,19.3,2,17.3,VR2W,69,119683,Gardner W,"",No,LSELS,No
GBB-038,GBB,38,4,,,46.67703,-84.49511,,,2016-11-09 15:18:00,2017-07-25 18:32:00,23.4,2,21.4,VR2W,69,126012,Gardner W,"",No,LSELS,No
GBB-101,GBB,101,2,,,46.68593,-84.49160,,,2016-11-09 16:27:00,2017-06-30 16:14:00,22.9,2,20.9,VR2W,69,124719,Gardner W,"",No,LSELS,No
GBB-119,GBB,119,2,,,46.68130,-84.47768,,,2016-11-09 17:26:00,2017-06-30 14:14:00,15.3,2,13.3,VR2W,69,119652,Gardner W,"",No,LSELS,No
